id	comment_text	sentiment	comment_es
006de7a80921e04b	"   29 August 2006  wow. i understand that the sentance I ""added"" was not crucial and really does not change the content. But what is this?! has the community not gotten smaller? was it not caused by the automobile? have I not sourced the statement as asked? is it not a fact? is it not information? does it not help inform people as to why foresters falls is not as large as it seemingly once was? is it not the only peice of information in the article that bridges the span of time between 1870 and present? is the usfullness of the edit the only criteria used to determine if it will be reverted or not? if so it should be noted that I simply re-added the information after it was removed. was not the removal frivilous and unwarranted? what is the problem? why insist on the absence of this statement? it is unjustifiable. it is negligible. I am re adding the information as it is: A)factual, B) sourced, and C) informative. I assume that since there is no reason to remove it again (or in the first place) that you and all other Wiki Nazis will relax. If you are concerned with useless edits please see the edit fom the 26th. I know it was carried out by the great infallable Mindmatrix but imho that was the first useless change. "	0	"   29 de de agosto de de 2006 Guau. Yo entiendo que la frase o comentario I "" añadido "" No fue crucial y realmente no cambia el contenido. ¡¿Pero qué es esto?! la comunidad ha conseguido más pequeñas no? Se que no es causada por el automóvil? ¿No he de origen, tal como solicitó la declaración? ¿no es un hecho? No es que la información? ¿no ayudar a informar a la gente de por qué cae forestales no es tan grande como lo era al parecer una vez? No es el único pedazo de información en el artículo que llena el espacio de tiempo entre 1870 y el presente? es la usfullness de la edición el único criterio utilizado para determinar si va a ser revertida o no? Si es así hay que señalar que simplemente volver a agregar la información después de que se retira. No fue la eliminación frivilous e injustificado? ¿Cuál es el problema? ¿por qué insistir en la ausencia de esta declaración? es injustificable. es insignificante. Estoy re añadiendo la información, ya que es: A) de hecho, B) de origen, y C) informativo. Asumo que ya no hay razón para retirarlo de nuevo (o en el primer lugar) que usted y todos los demás nazis Wiki se relajará. Si usted está preocupado con ediciones inútiles consulte la edición del 26 FOM. Sé que se llevó a cabo por el gran infallable Mindmatrix pero en mi humilde opinión de que era el primer cambio inútil. "
006e87872c8b370c	you are a stupid fuck   and your mother's cunt stinks	1	usted es una mierda estúpida  y su madre es apesta coño
006eaaaca322e12d	") (ETA: John D. Haynes House. SarekOfVulcan (talk) "	0	") (ETA:. John D. Haynes Casa SarekOfVulcan (hablar)"
006f2c1459f3b6b1	"== new ==  {{userbox   TABTAB| id =   TABTAB| id-c = White   TABTAB| info = This user is a faggot.   TABTAB| info-c = LightBlue   TABTAB| border-c = Black   TABTAB| usercategory = LGBT Wikipedians   TABTAB| nocat =   TABTAB}}   TABTAB  TABTAB- ''This template automatically categorizes the user in LGBT"	0	"== == nueva  {{Userbox  Tabtab | id =  Tabtab | id-c = Blanco  Tabtab | info = Este usuario es un marica.  Tabtab | info-c = LightBlue  Tabtab | frontera-c = Negro  Tabtab | usercategory = LGBT wikipedistas  Tabtab | nocat =  Tabtab}}  Tabtab  TABTAB- '' Esta plantilla categoriza automáticamente al usuario de LGBT"
006fc8cfaa4faf0b	, 16 December 2005 (UTC) Mendel doesn't talk about those changes at all. Mendel was refering to the Conspiracy section that used to be there. 16:53	0	16 de diciembre de 2005 (UTC) Mendel no habla de esos cambios en absoluto. Mendel fue refiriendo a la sección de conspiración que utiliza para estar allí. 16:53
006fda507acd9769	"   Please do not vandalize pages, as you did with this edit to Budweiser (Anheuser-Busch). If you continue to do so, you will be blocked from editing. - ✰✰ echo "	0	"   Por favor, no cometer actos de vandalismo páginas, como lo hizo con esta edición de Budweiser (Anheuser-Busch). Si continúa haciéndolo, le bloquearán desde la edición. - ✰✰ echo "
007094f2f9efe035	Correct, Dead is dead. There are, however, leves of wounds, hence the emphasis when they are serious. This is not a POV adjective.	0	Correcta, Muerto está muerto. Hay, sin embargo, los leves de heridas, de ahí el énfasis cuando se toman en serio. Esto no es un adjetivo POV.
0071cd1ca07040ab	"  I fixed the pic, if anyone still feels that it should move it can be done. - THE VOICES "	0	"  He arreglado el pic, si alguien todavía siente que debe moverse se puede hacer. - LAS VOCES "
0073059e6433db47	George W. Bush approval rating graph   http://upload.wikimedia.org/wikipedia/commons/1/10/George_W_Bush_approval_ratings_with_events.svg  The circle for the September 11th attacks looks too far right. Think you could update it?  Why are the data points post 2005 omitted?	0	George W. Bush gráfico de la tasa de aprobación  http://upload.wikimedia.org/wikipedia/commons/1/10/George_W_Bush_approval_ratings_with_events.svg  El círculo de los ataques del 11 de septiembre parece demasiado a la derecha. Cree que puede actualizarlo?  ¿Por qué son los puntos de datos de correos 2005 omiten?
00733f0a4a58cf42	"  Sorry to interrupt but I'm at 1200 edits now... the first 200 were likely just on my own pages and because I was asking for help so much so maybe just 1000... or maybe less... but it still kind of counts. ♥♥Amulet♥♥ "	0	"  Siento interrumpir, pero estoy en el 1200 edita ahora ... los primeros 200 eran probablemente sólo en mis propias páginas y porque yo estaba pidiendo ayuda tanto es así tal vez sólo 1000 ... o tal vez menos ... pero todavía tipo de los recuentos. ♥♥ ♥♥ Amuleto "
00744c2f77391702	Absolutely, use of that word is strongly misleading, even with '-like'. The structure had nothing to do with mastaba - a burial chamber basicly. Mastaba by definition has entran & ceinner space. This structure was one solid pile of rocks, with no inner space or entrances. It was ment as a wall fragment.	0	Por supuesto, el uso de esa palabra está muy engañoso, incluso con '-como'. La estructura no tenía nada que ver con la mastaba - una cámara funeraria básicamente. Mastaba, por definición, tiene espacio y entran ceinner. Esta estructura era una pila sólido de rocas, sin espacio interior o entradas. Se ment como un fragmento de pared.
0074b307c2d9a100	I just noticed that the neutrality of this article is disputed (not by me). In light of that, I again ask that my post here, and my invitation to discuss how and whether neutrality can be achieved, not be deleted. It is highly relevant, and relatively urgent (bearing in mind the rule that there are no emergencies on Wikipedia, in time convergence on Truth will be achieved.	0	Me he dado cuenta de que la neutralidad de este artículo está en disputa (no por mí). En vista de ello, me pregunto una vez más que mi post aquí, y mi invitación a discutir cómo y si la neutralidad se puede lograr, no se puede eliminar. Es muy relevante, y relativamente urgente (teniendo en cuenta la regla de que no hay situaciones de emergencia en la Wikipedia, en la convergencia de tiempo en verdad se logrará.
007571394afafcb5	" , editors don't care about your ""explanations"" if they're not accompanied by reliable published sources. I could ""explain"" why I thought dogs ate cats but I would get the same reception if I didn't provide sources. Stop edit warring and present sources. talk to me "	0	" , Editores no se preocupan por sus "explicaciones" "" si no están acompañados por fuentes fiables publicados. Pude "" explicar "" Por eso pensé perros comieron los gatos, pero me gustaría tener la misma recepción si no le proporcionamos fuentes. Parada en guerra de edición y las fuentes actuales. Háblame "
007810bde7d6ebd4	About Mitch moved to Yggdrasill   I have no idea & it wasn't me on doing that	0	Acerca de Mitch se trasladó a Yggdrasill  No tengo ni idea y no era yo haciendo eso
007a5055c23cc5a6	Sockpuppets and impersonators   The two above sockpuppet/impersonator accounts, including	0	Sockpuppets e imitadores  Los dos cuentas sockpuppet / imitador anteriores, incluyendo
007bbfa4da2bc32d	Oh, also wouldn't films that are named Three or some variation thereof be listed on the disambig page and not on here? JUST WONDERING BECAUSE IT MAKES MUCH MORE SENSE TO ME (I apologize in advance for certain individuals who are too sensitive to hear the truth)	0	Ah, también serían no películas que se nombran tres o alguna variante del mismo se enumeran en la página de desambiguación y no en esta lista? Sólo pregunto porque hace mucho más sentido para mí (me disculpo de antemano por ciertos individuos que son demasiado sensibles para escuchar la verdad)
007bc29766a43e3c	Review Request   Hi,  I'd like to request KLM for a GA-class review. Can anyone do that? It seems to have many similar stuff to other GA's, such as Kenya Airways and Ethiopian Airlines. Cheers. '''BreaksFixes'''	0	Solicitud de revisión  Hola,  Me gustaría solicitar KLM para una revisión de clase GA. ¿Puede alguien hacer eso? Parece que tiene muchas cosas similares a otra GA de, como Kenya Airways y Ethiopian Airlines. Salud. '' 'BreaksFixes' ''
